"Index","Molecule name","ID","class","apol","ast_fraglike","ast_fraglike_ext","ast_violation","ast_violation_ext","a_acc","a_acid","a_aro","a_base","a_count","a_don","a_donacc","a_heavy","a_hyd","a_IC","a_ICM","a_nB","a_nBr","a_nC","a_nCl","a_nF","a_nH","a_nI","a_nN","a_nO","a_nP","a_nS","balabanJ","BCUT_PEOE_0","BCUT_PEOE_1","BCUT_PEOE_2","BCUT_PEOE_3","BCUT_SLOGP_0","BCUT_SLOGP_1","BCUT_SLOGP_2","BCUT_SLOGP_3","BCUT_SMR_0","BCUT_SMR_1","BCUT_SMR_2","BCUT_SMR_3","bpol","b_1rotN","b_1rotR","b_ar","b_count","b_double","b_heavy","b_max1len","b_rotN","b_rotR","b_single","b_triple","chi0","chi0v","chi0v_C","chi0_C","chi1","chi1v","chi1v_C","chi1_C","chiral","chiral_u","density","diameter","FCharge","GCUT_PEOE_0","GCUT_PEOE_1","GCUT_PEOE_2","GCUT_PEOE_3","GCUT_SLOGP_0","GCUT_SLOGP_1","GCUT_SLOGP_2","GCUT_SLOGP_3","GCUT_SMR_0","GCUT_SMR_1","GCUT_SMR_2","GCUT_SMR_3","Kier1","Kier2","Kier3","KierA1","KierA2","KierA3","KierFlex","lip_acc","lip_don","lip_druglike","lip_violation","logP(o/w)","logS","mr","mutagenic","nmol","opr_brigid","opr_leadlike","opr_nring","opr_nrot","opr_violation","PC+","PC-","PEOE_PC+","PEOE_PC-","PEOE_RPC+","PEOE_RPC-","PEOE_VSA+0","PEOE_VSA+1","PEOE_VSA+2","PEOE_VSA+3","PEOE_VSA+4","PEOE_VSA+5","PEOE_VSA+6","PEOE_VSA-0","PEOE_VSA-1","PEOE_VSA-2","PEOE_VSA-3","PEOE_VSA-4","PEOE_VSA-5","PEOE_VSA-6","PEOE_VSA_FHYD","PEOE_VSA_FNEG","PEOE_VSA_FPNEG","PEOE_VSA_FPOL","PEOE_VSA_FPOS","PEOE_VSA_FPPOS","PEOE_VSA_HYD","PEOE_VSA_NEG","PEOE_VSA_PNEG","PEOE_VSA_POL","PEOE_VSA_POS","PEOE_VSA_PPOS","petitjean","petitjeanSC","Q_PC+","Q_PC-","Q_RPC+","Q_RPC-","Q_VSA_FHYD","Q_VSA_FNEG","Q_VSA_FPNEG","Q_VSA_FPOL","Q_VSA_FPOS","Q_VSA_FPPOS","Q_VSA_HYD","Q_VSA_NEG","Q_VSA_PNEG","Q_VSA_POL","Q_VSA_POS","Q_VSA_PPOS","radius","reactive","rings","RPC+","RPC-","rsynth","SlogP","SlogP_VSA0","SlogP_VSA1","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","SMR","SMR_VSA0","SMR_VSA1","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","TPSA","VAdjEq","VAdjMa","VDistEq","VDistMa","vdw_area","vdw_vol","vsa_acc","vsa_acid","vsa_base","vsa_don","vsa_hyd","vsa_other","vsa_pol","Weight","weinerPath","weinerPol","zagreb"
108,"O(C)c1cc2c(cc(cc2)C(C(C(O)=O)(C)C)CC)cc1","HT3278",0,48.755447,0,0,1,2,3,0,10,0,43,2,5,21,17,55.408352,1.2885664,0,0,18,0,0,22,0,0,3,0,0,2.0126307,-2.6892395,-0.56381333,0.46787885,2.7006311,-2.6244404,-0.50635612,0.59505016,2.7815878,-2.4497097,-0.33879411,0.67945844,2.9414182,26.924555,5,0.22727273,11,44,1,22,6,5,0.22727273,32,0,15.620955,13.012269,11.748559,12.913849,9.8954144,7.2088766,6.1687732,7.6253581,1,1,0.68726343,11,0,-0.78947824,-0.41412315,-0.053523224,2.7313173,-0.88677424,-0.28504977,0.11227682,2.8597028,-0.52384239,-0.19553559,0.11974132,2.9968429,17.355371,7.0507812,3.6734693,13.57038,5.4402189,2.8054786,3.515516,3,1,1,0,4.5489998,-4.6599102,8.4280834,0,1,11,1,2,5,0,0,0,1.5025799,-1.5025799,0.17693456,0.2315307,76.182289,46.846992,0.0,0.0,10.324173,14.708499,0.0,39.836739,105.26265,0.0,0.0,0.0,13.566921,10.271297,0.84583294,0.53292692,0.07519953,0.15416706,0.46707305,0.078967527,268.12866,168.93761,23.838217,48.870888,148.06195,25.032671,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,316.99957,0,0,0,316.99957,0,6,0,2,0,0,0.047619049,4.4527998,10.999887,7.7454643,23.862217,25.385227,3.185575,35.383869,4.4107962,111.00504,18.868406,105.22147,8.4948797,23.862217,10.999887,25.385227,12.839799,5.1459289,124.72751,7.7454643,135.36191,46.529999,0.46827638,5.4594316,3.1903484,8.4871225,316.99957,416.68301,2.503756,0,0,0.0,251.83592,14.708499,29.637598,286.371,922,36,108
109,"O(C(=O)C1(CCCC1)c1ccccc1)CCN(CC)CC","HT3298",0,52.387409,0,0,1,2,2,0,6,0,48,0,2,21,17,62.637589,1.3049498,0,0,18,0,0,27,0,1,2,0,0,1.8811178,-2.6713243,-0.41133898,0.43635511,2.7746172,-2.7499216,-0.33454558,0.50564426,2.8580756,-2.3974409,-0.25548694,0.59629822,3.0184815,34.37059,7,0.31818181,6,49,1,22,6,8,0.36363637,42,0,15.131546,13.307316,12.043606,12.847089,10.225511,8.1776104,6.5320039,7.5151672,0,0,0.6609745,11,0,-0.85593915,-0.37487605,-0.037942678,2.7624476,-0.95873815,-0.26493838,0.029058846,2.8153307,-0.53139472,-0.16843496,0.1013146,3.0016649,17.355371,8.5850182,4.260355,14.732832,7.2243896,3.5611694,5.0683675,3,0,1,0,4.2600002,-3.7123301,8.7073507,0,1,11,1,2,8,0,0,0,1.4938359,-1.4938359,0.18260773,0.2096979,98.500046,44.808994,0.0,0.0,0.0,14.708499,0.0,45.995815,116.1725,0.0,0.0,0.0,13.566921,2.503756,0.90846521,0.53006852,0.047792908,0.091534808,0.46993151,0.0437419,305.47736,178.239,16.070677,30.779177,158.01753,14.708499,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,336.25653,0,0,0,336.25653,0,6,0,2,0,0,1.0,3.3834,0.0,10.869778,34.862103,76.244995,3.185575,0.0,0.0,88.215919,75.473625,66.652031,8.5334997,34.862103,3.1243138,0.0,3.185575,0.0,163.68954,83.990456,66.652031,29.540001,0.46827638,5.4594316,3.2613184,8.4843903,336.25653,437.8671,13.566921,0,0,0.0,286.25888,17.212255,13.566921,289.41901,981,31,102
110,"O1CCN(CC1)CCCOc1ccc(OCCCC)cc1","HT3317",0,51.429413,0,0,1,2,4,0,6,0,48,0,4,21,17,65.454483,1.3636351,0,0,17,0,0,27,0,1,3,0,0,1.4503307,-2.7310975,-0.49263602,0.42785856,2.6519158,-2.8311462,-0.44224408,0.55031759,2.638227,-2.4637537,-0.293109,0.61983389,2.9079285,37.244591,9,0.40909091,6,49,0,22,5,9,0.40909091,43,0,14.752866,13.052427,11.380469,12.054195,10.381341,8.0401058,5.5284739,6.3400998,0,0,0.67670494,16,0,-0.84913993,-0.37533918,-0.063327521,2.552927,-0.95864248,-0.29538208,0.10536861,2.602705,-0.528346,-0.18275414,0.10349301,2.7899454,17.355371,10.680473,7.1999998,15.432723,9.4385099,6.3325286,6.9362812,4,0,1,0,3.0999999,-2.92098,8.5441914,0,1,12,1,2,11,1,0,0,1.6458466,-1.6458466,0.04637878,0.2292088,103.55776,127.90685,0.0,0.0,0.0,0.0,0.0,66.422241,27.44899,0.0,0.0,0.0,0.0,7.5112681,0.97743326,0.3045918,0.022566723,0.022566723,0.69540823,0.0,325.33585,101.3825,7.5112681,7.5112681,231.46461,0.0,0.5,1.0,0,0,0,0,1,0,0,0,1,0,332.84711,0,0,0,332.84711,0,8,0,2,0,0,1.0,2.9665999,21.999775,3.1243138,10.999887,139.02377,0.0,0.0,0.0,70.572739,56.605217,43.81287,8.4216003,10.999887,25.12409,0.0,10.486856,0.0,127.17796,139.02377,33.326015,30.93,0.46827638,5.4594316,3.7377298,8.4119759,332.84711,433.58188,7.5112681,0,0,0.0,306.11737,0.0,7.5112681,293.40698,1244,24,96
111,"OC(=O)CN(CC(=O)Nc1c(cccc1C)C)CC(O)=O","HT3323",0,42.852276,0,0,2,4,6,0,6,0,39,5,11,21,11,64.159424,1.6451135,0,0,14,0,0,18,0,2,5,0,0,2.5008674,-2.5365319,-0.52045298,0.46333984,2.5504844,-2.7319441,-0.49530768,0.39558631,2.4775534,-2.2793429,-0.30865869,0.59430963,2.7993221,25.191727,7,0.33333334,6,39,3,21,4,8,0.38095239,30,0,15.991199,11.919757,8.8533716,9.7067423,9.7906017,6.3129463,3.804677,4.8626084,0,0,0.77638346,10,0,-0.81197369,-0.48230281,0.084361143,2.4900398,-1.0097597,-0.37317652,0.037110236,2.512924,-0.50172126,-0.22987267,0.20078874,2.7573254,19.047619,9.2091837,7.1999998,14.304854,6.8090858,5.2599206,4.6382375,7,3,1,0,0.55000001,-1.79748,7.6479793,0,1,6,1,1,7,0,0,0,2.3636692,-2.3636692,0.11583656,0.13974129,32.291866,77.965446,0.0,8.6190128,33.597878,29.416998,0.0,41.912434,36.764713,0.0,0.0,0.0,40.700764,15.671971,0.62331295,0.42610404,0.17786503,0.37668708,0.57389593,0.19882205,197.55348,135.04988,56.372734,119.38761,181.8912,63.014874,0.5,1.0,0,0,0,0,1,0,0,0,1,0,316.94107,0,0,0,316.94107,0,5,0,1,0,0,1.0,0.71314001,0.0,41.884777,71.586647,106.08919,6.37115,0.0,0.0,52.929554,0.0,69.408775,7.62573,71.586647,3.1243138,50.770454,6.37115,20.767498,52.929554,76.068443,66.652031,106.94,0.45371634,5.3923173,3.2210448,8.4980993,316.94107,379.07428,13.566921,0,0,5.6825762,178.25754,42.366531,73.517181,294.30701,1004,27,98
112,"O(CCC)c1cc(N)ccc1C(OCCN(CC)CC)=O","HT3326",0,50.102619,1,0,0,1,3,0,6,0,47,1,4,21,15,68.099358,1.4489225,0,0,16,0,0,26,0,2,3,0,0,2.4007556,-2.6683664,-0.18296187,0.10190474,2.5714321,-2.7461119,-0.034963742,0.24261266,2.5424573,-2.3931372,0.069177993,0.19865756,2.8359523,34.533382,9,0.42857143,6,47,1,21,6,10,0.47619048,40,0,15.664926,13.224,10.974691,11.673362,10.116922,7.5364351,5.109354,5.92098,0,0,0.6874572,12,0,-0.8558929,-0.35404104,-0.058095258,2.5193338,-1.3343472,-0.26081485,0.049753185,2.5642383,-0.52388632,-0.11050882,-0.016938306,2.767518,19.047619,10.680473,6.7429762,15.744579,8.7387896,5.4740343,6.5518365,5,2,1,0,2.6800001,-2.6191599,8.4618139,1,1,6,1,1,9,0,0,0,1.8248116,-1.8248116,0.16240259,0.18844295,92.403435,70.427345,17.238026,0.0,0.0,14.708499,0.0,71.850677,56.243034,0.0,0.0,0.0,13.566921,11.658631,0.88527882,0.44045037,0.072467111,0.11472119,0.55954963,0.042254075,308.16251,153.31926,25.225552,39.934052,194.77731,14.708499,0.5,1.0,0,0,0,0,1,0,0,0,1,0,348.09656,0,0,0,348.09656,0,6,0,1,0,0,1.0,2.5562,43.897076,10.869778,10.999887,97.171249,27.047791,0.0,0.0,52.929554,18.868406,107.97822,8.4710903,34.862103,14.124202,0.0,8.4290028,2.7567475,104.69514,104.91672,99.978043,64.790001,0.45371634,5.3923173,3.3957899,8.477211,348.09656,428.23758,16.070677,0,0,17.742489,273.8414,17.212255,33.813168,294.39499,1058,28,94
113,"s1c2cc(OC)ccc2nc1NC(=O)Nc1ccccc1","HT3350",0,42.872311,0,0,1,1,3,0,15,0,34,2,5,21,14,59.509773,1.7502874,0,0,15,0,0,13,0,3,2,0,1,1.4182919,-2.28423,-0.61568969,0.58681828,2.2391925,-2.3941305,-0.50694084,0.7428512,2.403743,-1.9512439,-0.40415987,0.85431087,2.6066511,22.005692,3,0.13043478,16,36,1,23,2,5,0.2173913,19,0,14.656489,12.107257,8.6188021,10.120955,10.241515,7.1371727,3.6487174,5.2828231,0,0,0.78884375,13,0,-0.79643202,-0.44622999,0.081470236,2.2948802,-1.0359178,-0.3132036,0.16445385,2.4642434,-0.48324513,-0.20792791,0.19305076,2.6348925,15.879017,7.5130072,4.260355,11.637051,5.4131112,3.0295858,2.99965,5,2,1,0,3.115,-4.5892801,8.3985071,0,1,16,1,3,3,0,0,0,1.8446025,-1.8446025,0.17635033,0.18861592,31.697208,75.243942,0.0,17.238026,19.760618,0.0,17.440542,65.459122,36.764713,0.0,0.0,19.249496,0.0,2.7775381,0.79264104,0.43500453,0.077117048,0.20735899,0.56499547,0.13024193,226.40302,124.25087,22.027035,59.228195,161.38034,37.20116,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,285.6312,0,0,0,285.6312,0,7,0,3,0,0,1.0,3.9489,10.999887,57.636986,0.0,0.0,0.0,35.383869,0.0,144.0354,0.0,63.640827,8.5255404,23.862217,27.785418,0.0,5.2434282,42.168922,141.14548,4.8299561,66.661552,63.25,0.48250595,5.523562,3.4275489,8.4503002,285.6312,379.48453,21.753254,0,0,11.365152,207.92923,30.607166,33.118404,299.354,1045,28,108
114,"Oc1ccc(cc1)C(O)C(NC(CCc1ccccc1)C)C","HT3352",0,52.813824,0,0,1,2,3,0,12,0,47,3,6,22,19,62.258648,1.3246521,0,0,19,0,0,25,0,1,2,0,0,1.6505151,-2.7096217,-0.61503941,0.68043226,2.644068,-2.7967339,-0.53807992,0.74514633,2.6446023,-2.4414153,-0.48426563,0.81752759,2.9062974,27.990175,7,0.30434781,12,48,0,23,8,7,0.30434781,36,0,15.949383,13.236844,11.842417,13.242276,10.558551,7.8297176,6.7705617,8.5873537,3,3,0.66806698,14,0,-0.84287691,-0.37974069,0.081555016,2.6814144,-1.1529781,-0.28469545,0.14774705,2.7480352,-0.52363896,-0.21605732,0.18680376,2.9310319,18.340265,9.333333,6.2040815,14.602181,7.3447256,4.8409681,4.8749552,3,3,1,0,4.0479999,-3.2464499,9.0809736,0,1,12,1,2,7,0,0,0,1.747668,-1.747668,0.12434471,0.22065973,57.476555,56.017307,8.6190128,0.0,20.648346,0.0,0.0,83.824867,85.784325,0.0,0.0,0.0,0.0,15.671971,0.88928163,0.56480861,0.047774225,0.11071836,0.43519139,0.062944137,291.72208,185.28117,15.671971,36.320316,142.76122,20.648346,0.5,1.0,0,0,0,0,1,0,0,0,1,0,328.04239,0,0,0,328.04239,0,7,0,2,0,0,1.0,3.5204699,68.781204,0.0,7.9639373,0.0,6.37115,18.868406,0.0,158.78867,25.337055,71.895454,9.0000296,0.0,50.770454,18.01075,26.047165,0.0,196.52547,0.0,66.652031,52.490002,0.4530769,5.523562,3.5505486,8.5859385,328.04239,448.17963,0.0,0,0,0.0,267.44357,0.0,32.816418,299.414,1247,29,106
115,"S(O)(=O)(=O)C1N(c2cc(O)c(N=NC(=O)N)cc2C1)C","HT3355",0,36.911514,0,0,3,4,7,0,6,0,32,5,12,20,9,64.151527,2.0047352,0,0,10,0,0,12,0,4,5,0,1,2.0066044,-2.4949172,-0.604671,0.63868326,2.7187464,-2.6935718,-0.52955621,0.72347558,2.6229608,-2.2466087,-0.42073652,0.85780114,2.9740381,23.192484,3,0.14285715,6,33,2,21,4,3,0.14285715,25,0,15.076985,11.202065,5.9391575,6.585422,9.1973963,6.9639707,2.4165022,3.1161563,1,1,0.92138392,10,0,-0.79512632,-0.44690782,0.063012443,2.5561473,-1.3701404,-0.41008663,0.12633449,2.6060112,-0.49470031,-0.18912528,0.2596176,2.8233473,16.371881,6.0117188,3.6213019,13.373289,4.8547244,2.8999226,3.2461815,9,4,1,0,-0.51700002,-1.4389499,6.8082771,0,1,11,1,2,2,1,0,0,2.1772439,-2.1772439,0.16426906,0.16424724,51.265171,39.069042,15.158071,21.503412,10.324173,5.1220222,17.440542,26.718348,9.4210396,9.4210396,0.0,45.583443,0.0,24.627541,0.62598842,0.41998839,0.25470707,0.37401155,0.58001161,0.11930448,172.55612,115.77141,70.210983,103.09772,159.88243,32.886738,0.5,1.0,0,0,0,0,1,0,0,0,1,0,275.65384,0,0,0,275.65384,0,5,0,2,0,0,1.0,0.19507,84.337479,53.001644,10.930276,0.0,3.185575,85.091606,0.0,35.286369,0.0,34.619141,6.9239802,72.033905,81.641991,3.1243138,10.776131,38.410683,54.154774,4.8299561,41.480335,145.64999,0.48464775,5.3923173,3.1373777,8.341136,275.65384,325.91733,32.409,0,0,17.742489,114.06672,28.953325,111.74319,300.29498,812,31,106
116,"OC1(CCC2C3C(C4C(=CC(O)CC4)CC3)CCC12C)C#C","HT3358",0,55.474205,0,0,2,2,2,0,0,0,50,2,4,22,20,59.148312,1.1829662,0,0,20,0,0,28,0,0,2,0,0,1.5798423,-2.9326601,-0.51780033,0.58797485,2.9552021,-2.8557019,-0.52884585,0.54558241,3.0249059,-2.6782193,-0.38442758,0.70659,3.2037246,30.609797,0,0.0,0,53,1,25,3,1,0.039999999,51,1,15.53517,13.592733,12.698306,13.53517,10.483112,9.0717411,8.5899353,9.4057617,7,7,0.67328256,11,0,-0.79794145,-0.3703258,0.063654661,3.2397842,-0.88826507,-0.32524985,0.064246826,3.3209019,-0.53801918,-0.21474913,0.15483065,3.4669533,15.5232,5.25,2.1111112,14.044027,4.7259669,1.8934908,3.0168912,2,2,1,0,3.3440001,-4.65346,8.6812906,0,1,21,1,4,1,0,0,0,1.5344959,-1.5344959,0.13776956,0.25269571,98.103882,13.4357,4.2653861,0.0,20.648346,0.0,0.0,69.610504,49.019615,25.854858,0.0,0.0,0.0,15.535081,0.87795389,0.53974515,0.052399579,0.12204612,0.46025485,0.069646545,260.28995,160.02007,15.535081,36.183426,136.45331,20.648346,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,296.47336,0,0,0,296.47336,0,6,0,4,0,0,0.0,3.284308,50.770454,0.0,6.4686494,17.030573,49.131367,3.185575,0.0,17.643185,150.94725,33.326015,8.6875601,0.0,50.770454,17.643185,26.684797,0.0,168.59042,31.488184,33.326015,40.459999,0.47938794,5.643856,3.0712955,8.6308546,296.47336,446.23462,0.0,0,0,0.0,236.40306,0.0,27.133842,300.44199,941,46,130
117,"Nc1ccc(cc1)C(c1ccc(N)cc1)=C1C=C(C)C(=N)C=C1","HT3362",0,51.169067,0,0,2,2,1,0,12,0,42,3,4,23,19,54.573261,1.2993634,0,0,20,0,0,19,0,3,0,0,0,1.7106893,-2.3627853,-0.64994645,0.70144981,2.324357,-2.3341563,-0.54174566,0.80634034,2.4599035,-2.0333984,-0.49986199,0.8695398,2.6676912,19.450933,2,0.079999998,12,44,4,25,2,2,0.079999998,28,0,16.396976,13.005553,11.350853,13.396976,11.041714,7.4581184,6.6307683,9.3096628,0,0,0.67750859,10,0,-0.81338841,-0.40146261,0.081660971,2.5611012,-1.3347861,-0.27333507,0.16445385,2.7077324,-0.47608745,-0.21605732,0.20889565,2.8835654,17.811199,7.9200001,4.3456788,11.587909,5.0417814,2.72085,2.5401609,3,5,1,0,3.7409999,-5.1160898,9.3279705,1,1,20,1,3,2,0,0,0,1.5416311,-1.5416311,0.12111272,0.19606158,26.195261,53.618797,34.476051,8.6190128,0.0,0.0,0.0,103.3198,61.274521,0.0,0.0,0.0,12.196804,13.302238,0.91853404,0.60732222,0.081465945,0.081465945,0.39267778,0.0,287.50345,190.09337,25.499043,25.499043,122.90913,0.0,0.5,1.0,0,0,0,0,1,0,0,0,1,0,313.00247,0,0,0,313.00247,0,5,1,3,0,0,0.043478262,4.0060601,65.794373,2.7567475,0.0,3.185575,6.37115,6.37115,0.0,225.74699,0.0,38.839512,9.72925,0.0,0.0,34.85754,12.7423,5.513495,259.86942,2.7567475,33.326015,75.889999,0.45137304,5.643856,3.1328554,8.7848892,313.00247,444.85489,0.0,0,0,35.484978,227.7437,6.6995511,53.22747,301.39301,1144,36,120
118,"OCc1cc2c([nH]cc2C=NNC(=NCCCCC)N)cc1","HT3363",0,49.798241,0,0,2,4,3,0,9,0,45,4,7,22,14,67.481827,1.4995961,0,0,16,0,0,23,0,5,1,0,0,1.6061131,-2.6152744,-0.51946884,0.62511402,2.5643752,-2.6054144,-0.44956321,0.63342381,2.7008572,-2.3704338,-0.34647265,0.79724306,2.8100615,27.12376,7,0.30434781,10,46,2,23,6,8,0.34782609,34,0,15.786246,12.841276,9.9222851,10.957819,10.740713,7.5412626,5.1260443,6.2315116,0,0,0.70547146,15,0,-0.86129028,-0.40731245,0.090127684,2.4390309,-1.3710788,-0.31771958,0.09362153,2.535814,-0.53007668,-0.17452455,0.2206201,2.7380726,18.340265,9.9881096,5.8641977,13.33299,7.1415386,4.1425843,4.328094,6,5,1,0,5.5549998,-3.43257,8.7718229,0,1,12,1,2,8,0,0,0,2.1620026,-2.1620026,0.097585127,0.18058079,79.443344,70.085686,0.0,34.476051,26.005747,0.0,0.0,35.419662,48.405209,0.0,9.4210396,3.8753545,5.6825762,14.555551,0.8469035,0.35849136,0.073658139,0.15309648,0.64150864,0.079438344,277.25098,117.35939,24.113482,50.119228,210.01083,26.005747,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,327.37021,0,0,0,327.37021,0,8,0,2,0,0,1.0,2.355,76.170639,1.8990928,33.999886,18.439579,6.37115,33.448536,0.0,74.861008,56.605217,54.252274,9.1170597,0.0,58.833763,34.673759,6.37115,37.614288,147.67538,20.338671,50.540371,98.790001,0.4530769,5.523562,3.644762,8.5694399,327.37021,427.22351,15.103616,0,0,32.846104,200.24208,35.981079,61.516644,301.39398,1306,28,104
119,"OC(=O)CCC(=O)c1cc-2c(-c3c4c-2cccc4ccc3)cc1","HT3366",0,46.941101,0,0,2,3,3,0,16,0,37,2,5,23,18,48.253357,1.3041447,0,0,20,0,0,14,0,0,3,0,0,1.4492906,-2.3849008,-0.63439196,0.64778519,2.4840994,-2.3973491,-0.51509625,0.72384185,2.5624089,-2.1661487,-0.46411771,0.82944149,2.7341185,17.220898,4,0.15384616,17,40,2,26,3,4,0.15384616,21,0,15.974327,12.374076,11.110366,12.974327,11.147867,7.5650296,6.9331746,9.4158163,0,0,0.73637927,11,0,-0.74589533,-0.45416436,0.080480695,2.5964568,-0.87268037,-0.34160435,0.16319302,2.7821016,-0.49686584,-0.23235507,0.20319937,2.930841,16.467455,6.7188368,3.0178328,11.219958,4.4904604,1.9875377,2.1905556,3,1,1,0,4.5190001,-6.5346098,8.8009834,1,1,19,1,4,4,1,0,0,1.4263473,-1.4263473,0.18228664,0.23224281,36.67271,38.388474,0.0,8.458519,10.324173,14.708499,0.0,25.506142,98.03923,0.0,0.0,0.0,27.133842,7.7675405,0.77552718,0.59343547,0.13071722,0.22447284,0.40656453,0.093755633,207.06508,158.44676,34.901382,59.934055,108.55238,25.032671,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,266.99915,0,0,0,266.99915,0,6,1,4,0,0,0.0,4.5346999,0.0,13.433075,23.862217,25.385227,27.047791,0.0,0.0,176.6769,37.736813,0.0,8.9578304,47.724434,0.0,25.385227,3.185575,17.888229,196.52547,13.433075,0.0,54.369999,0.46357921,5.7004399,3.2728443,8.7421665,266.99915,410.56152,13.566921,0,0,0.0,189.35323,23.167019,40.700764,302.32898,1167,40,128
120,"OC1(CCC2C3C(CCC12C)C1(C(CC(O)CC1)=CC3)C)C","HT3381",0,58.141376,0,0,2,2,2,0,0,0,54,2,4,22,20,62.325363,1.1541734,0,0,20,0,0,32,0,0,2,0,0,1.6372305,-2.943228,-0.40072694,0.44902292,2.962383,-2.8683026,-0.37743896,0.47423077,3.0348923,-2.6869154,-0.26308236,0.58601087,3.2151315,34.982624,0,0.0,0,57,1,25,4,0,0.0,56,0,15.750712,14.438033,13.543606,13.750712,10.27844,9.3782015,8.8963957,9.2010899,7,7,0.6647352,10,0,-0.8051405,-0.33607236,-0.02065362,3.3268332,-0.8837294,-0.29697171,-0.0025890153,3.4143934,-0.5395298,-0.19043507,0.093122266,3.5527737,15.5232,4.7619047,1.9771072,14.962255,4.5814662,1.8996803,3.1158662,2,2,1,0,3.381,-3.9439399,8.7702389,0,1,20,1,4,0,0,0,0,1.4397291,-1.4397291,0.14597932,0.27190799,119.43081,13.4357,0.0,0.0,20.648346,0.0,0.0,88.358185,51.958797,0.0,0.0,0.0,0.0,15.535081,0.88304043,0.50377738,0.050215714,0.11695959,0.49622259,0.066743873,273.1835,155.85207,15.535081,36.183426,153.51485,20.648346,0.5,1.0,0,0,0,0,1,0,0,0,1,0,309.36691,0,0,0,309.36691,0,5,0,4,0,0,0.0,4.0611,50.770454,0.0,6.4686494,0.0,13.232388,3.185575,0.0,17.643185,150.94725,99.978043,8.8333597,0.0,50.770454,13.232388,9.6542244,0.0,168.59042,0.0,99.978043,40.459999,0.47938794,5.643856,2.9879878,8.6431408,309.36691,458.03802,0.0,0,0,0.0,247.79448,0.0,27.133842,304.474,907,48,134
121,"Ic1ccccc1C(=O)NCC(O)=O","HT3383",0,30.030344,0,0,1,1,3,0,6,0,22,3,6,14,8,40.823284,1.8556038,0,0,9,0,0,8,1,1,3,0,0,2.3231206,-2.3334568,-0.61789495,0.64440536,2.3652058,-2.6094928,-0.47627592,0.6989677,2.2885375,-2.0580795,-0.41023597,0.78727818,2.6441224,14.911656,3,0.21428572,6,22,2,14,3,4,0.2857143,14,0,10.552042,9.3156805,5.0165076,5.8449349,6.6090608,4.9340434,2.4309037,3.3914115,0,0,1.1648823,8,0,-0.81252408,-0.43422663,0.097430073,2.1275058,-1.1615484,-0.43810681,0.17118999,2.1713972,-0.4709754,-0.22396874,0.2364004,2.4678962,12.071428,5.7777777,3.96,10.78436,5.113677,3.4798133,3.9391241,4,2,1,0,1.898,-2.5183699,6.1347356,0,1,6,1,1,3,0,0,0,1.4644864,-1.4644864,0.19051193,0.23402487,3.0400939,27.800856,13.192325,8.6190128,10.324173,27.65803,0.0,71.499825,24.509808,0.0,0.0,0.0,27.133842,7.9044313,0.67060769,0.5911516,0.15805618,0.32939231,0.4088484,0.17133613,148.66191,131.0479,35.038273,73.020477,90.634491,37.982204,0.5,1.0,0,0,0,0,1,0,0,0,1,0,221.68239,0,0,0,221.68239,0,4,0,1,0,0,1.0,1.1056,18.01075,13.004248,25.52186,43.824806,27.047791,0.0,0.0,70.572739,0.0,56.782009,5.9127998,47.724434,0.0,45.055618,3.185575,0.0,70.572739,31.443827,56.782009,66.400002,0.59167278,4.8073549,2.8280509,7.2945185,221.68239,261.88998,13.566921,0,0,5.6825762,135.77213,27.65803,46.383339,305.07098,325,17,64
